Reading airport file...
Reading routes file...
Computing pagerank...
SOLUTION FOUND
With: 
 -Dumping factor =  0.8
 -Convergence condition : difference less than  0.0001
-------------------------------------------------------------------
-----------------------(Page rank, Airport)------------------------

(6.903572160740316e-05 : Bonito Airport, Brazil)

(6.898548220179605e-05 : Chaoyang Airport, China)

(6.890998341592149e-05 : Crotone, Italy)

(6.890203549278694e-05 : San Sebastian, Spain)

(6.884407779402527e-05 : Pyongyang Intl, Korea)

(6.883322581917632e-05 : Melbourne Intl, United States)

(6.883322581917632e-05 : Daytona Beach Intl, United States)

(6.882040840642158e-05 : King Cove Airport, United States)

(6.882040840642158e-05 : Nelson Lagoon, United States)

(6.882040840642158e-05 : Port Moller Airport, United States)

(6.87618282900357e-05 : Kronoberg, Sweden)

(6.87331117430775e-05 : Stockton Metropolitan, United States)

(6.870799923654455e-05 : Decatur, United States)

(6.870799923654455e-05 : Southeast Iowa Regional Airport, United States)

(6.869234664052194e-05 : Tongren, China)

(6.865335431923654e-05 : Hubli Airport, India)

(6.860409109958286e-05 : Bhuj, India)

(6.860409109958286e-05 : Bhavnagar, India)

(6.860409109958286e-05 : Diu Airport, India)

(6.859746541590393e-05 : Beslan Airport, Russia)

(6.859746541590393e-05 : Tunoshna, Russia)

(6.857895259593279e-05 : Tartu, Estonia)

(6.857895259593279e-05 : Kemi Tornio, Finland)

(6.857895259593279e-05 : Kajaani, Finland)

(6.857895259593279e-05 : Kruunupyy, Finland)

(6.857895259593279e-05 : Mariehamn, Finland)

(6.857895259593279e-05 : Pori, Finland)

(6.857895259593279e-05 : Rovaniemi, Finland)

(6.857895259593279e-05 : Savonlinna, Finland)

(6.857895259593279e-05 : Kungsangen, Sweden)

(6.855509707238337e-05 : Mirny, Russia)

(6.837901136548501e-05 : Simara, Nepal)

(6.837901136548501e-05 : Surkhet, Nepal)

(6.836711538410397e-05 : Sultan Azlan Shah, Malaysia)

(6.834186263061213e-05 : Hua Hin, Thailand)

(6.834186263061213e-05 : Pulau Pangkor Airport, Malaysia)

(6.83092239646502e-05 : McArthur River Mine Airport, Australia)

(6.830821992006906e-05 : Meixian Airport, China)

(6.82177202756577e-05 : Golmud Airport, China)

(6.815448062072615e-05 : Greenbrier Valley Airport, United States)

(6.81438765356228e-05 : South Bimini, Bahamas)

(6.807996918047872e-05 : Agri Airport, Turkey)

(6.806722687736962e-05 : Santa Rosa Airport, Brazil)

(6.802353235034319e-05 : Yuma Mcas Yuma Intl, United States)

(6.799926574332602e-05 : Sawyer International Airport, United States)

(6.798590303261297e-05 : Gloucestershire, United Kingdom)

(6.794093919313215e-05 : Cap Haitien Intl, Haiti)

(6.788712803069726e-05 : Tanjung Manis Airport, Malaysia)

(6.778644812719497e-05 : Ocean Isle Beach Airport, United States)

(6.778636927539075e-05 : Boone Co, United States)

(6.769417745150239e-05 : Mokuti Lodge Airport, Namibia)

(6.766151272636416e-05 : Southwest Oregon Regional Airport, United States)

(6.766151272636416e-05 : Klamath Falls Airport, United States)

(6.759004427454461e-05 : Alderney, Guernsey)

(6.758638329876694e-05 : Changzhoudao Airport, China)

(6.74745236328295e-05 : Roros, Norway)

(6.742402929237068e-05 : Mc Kellar Sipes Rgnl, United States)

(6.742288371149744e-05 : Kardla, Estonia)

(6.741377726691869e-05 : Bassillac, France)

(6.740715290971371e-05 : Turpan, China)

(6.740154927362666e-05 : Sveg, Sweden)

(6.739570892143497e-05 : Northern Maine Rgnl At Presque Isle, United States)

(6.733055019693496e-05 : Forde Bringeland, Norway)

(6.729575836136445e-05 : Middle Georgia Rgnl, United States)

(6.726278961067233e-05 : Armidale, Australia)

(6.726278961067233e-05 : Cobar Airport, Australia)

(6.726278961067233e-05 : Cooma Snowy Mountains Airport, Australia)

(6.726278961067233e-05 : Mount Hotham Airport, Australia)

(6.726278961067233e-05 : Lismore Airport, Australia)

(6.726278961067233e-05 : Moree Airport, Australia)

(6.726278961067233e-05 : Narrabri Airport, Australia)

(6.72624008036529e-05 : Canal Bajo Carlos Hott Siebert, Chile)

(6.720760096644568e-05 : Okha Airport, Russia)

(6.720760096644568e-05 : Leshukonskoye Airport, Russia)

(6.720760096644568e-05 : Lima Allen County Airport, United States)

(6.71562000857965e-05 : Merzifon, Turkey)

(6.71562000857965e-05 : Cardak, Turkey)

(6.71562000857965e-05 : Kapadokya, Turkey)

(6.71562000857965e-05 : Balikesir Korfez Airport, Turkey)

(6.71562000857965e-05 : Kahramanmaras Airport, Turkey)

(6.714237794705857e-05 : Mbanza Congo, Angola)

(6.714237794705857e-05 : Luena, Angola)

(6.70592984301113e-05 : Joacaba Airport, Brazil)

(6.704526835164107e-05 : Aeropuerto Capitan Fuentes Martinez, Chile)

(6.701702428625382e-05 : Williamsport Rgnl, United States)

(6.701702428625382e-05 : Tweed-New Haven Airport, United States)

(6.699576940705633e-05 : Massawa Intl, Eritrea)

(6.696260126279479e-05 : Matthew Town, Bahamas)

(6.696260126279479e-05 : Mayaguana, Bahamas)

(6.696043609701672e-05 : Paraburdoo Airport, Australia)

(6.694097532896415e-05 : Tucurui, Brazil)

(6.694097532896415e-05 : Soure Airport, Brazil)

(6.690817498819055e-05 : Xieng Khouang, Laos)

(6.690817498819055e-05 : Luang Namtha, Laos)

(6.690817498819055e-05 : Oudomxay, Laos)

(6.685973930718793e-05 : Skelleftea, Sweden)

(6.681161255274684e-05 : Stephenville, Canada)

(6.6802905421818e-05 : Sharona, Afghanistan)

(6.675333047882183e-05 : Enshi Airport, China)

(6.669875291954373e-05 : Karamay Airport, China)

(6.664843915121625e-05 : Sugraly Airport, Uzbekistan)

(6.660425505643801e-05 : Comandante Fap German Arias Graziani, Peru)

(6.660425505643801e-05 : Pedro Canga, Peru)

(6.639610841476892e-05 : Mfuwe, Zambia)

(6.639610841476892e-05 : Chipata Airport, Zambia)

(6.630580341318554e-05 : Poliarny Airport, Russia)

(6.630580341318554e-05 : Tiksi Airport, Russia)

(6.630580341318554e-05 : Cherskiy Airport, Russia)

(6.630580341318554e-05 : Chokurdakh Airport, Russia)

(6.620841604018081e-05 : Phalaborwa, South Africa)

(6.620841604018081e-05 : Polokwane International, South Africa)

(6.620841604018081e-05 : Pietermaritzburg, South Africa)

(6.620841604018081e-05 : Richards Bay, South Africa)

(6.620841604018081e-05 : Mthatha, South Africa)

(6.620841604018081e-05 : Matsapha, Swaziland)

(6.620841604018081e-05 : J M Nkomo Intl, Zimbabwe)

(6.620841604018081e-05 : Moshoeshoe I Intl, Lesotho)

(6.611241574562653e-05 : Angers-Loire Airport, France)

(6.601830672246693e-05 : Wick, United Kingdom)

(6.577578844000155e-05 : Hierro, Spain)

(6.574141654184295e-05 : Praslin, Seychelles)

(6.568986495715276e-05 : Mercedita, Puerto Rico)

(6.561967325635503e-05 : Mersa Matruh, Egypt)

(6.561391369425842e-05 : Wurzburg HBF, Germany)

(6.55364769976514e-05 : Jose Leonardo Chirinos, Venezuela)

(6.55364769976514e-05 : Casique Aramare, Venezuela)

(6.55364769976514e-05 : San Tome, Venezuela)

(6.55364769976514e-05 : Dr Antonio Nicolas Briceno, Venezuela)

(6.553266312376191e-05 : Deurne, Belgium)

(6.552215920500443e-05 : Lann Bihoue, France)

(6.549471706553754e-05 : Mariana Grajales, Cuba)

(6.549471706553754e-05 : Rafael Cabrera, Cuba)

(6.549471706553754e-05 : Hermanos Ameijeiras, Cuba)

(6.549205748505509e-05 : Saint Cloud Regional Airport, United States)

(6.54497169658639e-05 : Luderitz Airport, Namibia)

(6.542401683881851e-05 : Ivano Frankivsk International Airport, Ukraine)

(6.53797926198351e-05 : Bom Jesus Da Lapa, Brazil)

(6.53797926198351e-05 : Chapada Diamantina Airport, Brazil)

(6.531177516882923e-05 : Devonport Airport, Australia)

(6.529488067929409e-05 : Gomel, Belarus)

(6.529488067929409e-05 : Hrodno Airport, Belarus)

(6.529488067929409e-05 : Brest, Belarus)

(6.521431463780751e-05 : Tautii Magheraus, Romania)

(6.521431463780751e-05 : Oradea, Romania)

(6.521431463780751e-05 : Satu Mare, Romania)

(6.521431463780751e-05 : Stefan Cel Mare, Romania)

(6.503029824330605e-05 : Skiros, Greece)

(6.497640087139734e-05 : Karlstad Airport, Sweden)

(6.496978635536821e-05 : Arusha, Tanzania)

(6.496978635536821e-05 : Mtwara, Tanzania)

(6.494782519448769e-05 : Fengnin, Taiwan)

(6.490377864420347e-05 : Salak, Cameroon)

(6.490377864420347e-05 : Garoua, Cameroon)

(6.487383608161189e-05 : Rickenbacker Intl, United States)

(6.487383608161189e-05 : Scott Afb Midamerica, United States)

(6.487383608161189e-05 : Gary Chicago International Airport, United States)

(6.479298340737056e-05 : Panjgur, Pakistan)

(6.476839249169277e-05 : Ogle, Guyana)

(6.471031571825377e-05 : Nanki Shirahama, Japan)

(6.471031571825377e-05 : Monbetsu, Japan)

(6.471031571825377e-05 : Izumo, Japan)

(6.471031571825377e-05 : Tottori, Japan)

(6.471031571825377e-05 : Hachijojima, Japan)

(6.471031571825377e-05 : Oshima, Japan)

(6.471031571825377e-05 : Noto, Japan)

(6.471031571825377e-05 : Miyakejima Airport, Japan)

(6.471031571825377e-05 : Shonai Airport, Japan)

(6.471031571825377e-05 : Odate Noshiro Airport, Japan)

(6.462749537005989e-05 : Pai, Thailand)

(6.461666507350115e-05 : Collin County Regional Airport at Mc Kinney, United States)

(6.456476364341734e-05 : Arba Minch, Ethiopia)

(6.456476364341734e-05 : Bahir Dar, Ethiopia)

(6.456476364341734e-05 : Asosa, Ethiopia)

(6.45519520825528e-05 : Arua Airport, Uganda)

(6.447525725188114e-05 : Donegal Airport, Ireland)

(6.444050260002568e-05 : Yakubu Gowon, Nigeria)

(6.444050260002568e-05 : Kaduna, Nigeria)

(6.439261283002759e-05 : Jijel, Algeria)

(6.439261283002759e-05 : Cheikh Larbi Tebessi, Algeria)

(6.439261283002759e-05 : Ghriss, Algeria)

(6.439261283002759e-05 : Sidi Mahdi, Algeria)

(6.439261283002759e-05 : Laghouat, Algeria)

(6.439261283002759e-05 : Guemar Airport, Algeria)

(6.431046661421489e-05 : Zhaotong Airport, China)

(6.431046661421489e-05 : Xingyi Airport, China)

(6.431046661421489e-05 : Wenshan Airport, China)

(6.431046661421489e-05 : Ponta Pelada Airport, Brazil)

(6.420858963712594e-05 : Lahad Datu, Malaysia)

(6.410273972602111e-05 : Manston, United Kingdom)

(6.407241788703332e-05 : Ataq, Yemen)

(6.393326230837086e-05 : Cherif El Idrissi, Morocco)

(6.391730085495257e-05 : Sunyani, Ghana)

(6.38280677771644e-05 : Talavera La Real, Spain)

(6.371942865235046e-05 : Camiguin Airport, Philippines)

(6.371108753717441e-05 : Muhammad Salahuddin, Indonesia)

(6.370608317528749e-05 : Plovdiv, Bulgaria)

(6.368983481436829e-05 : Plaine Corail, Mauritius)

(6.368267822381311e-05 : Tainan, Taiwan)

(6.364295361164464e-05 : Osijek, Croatia)

(6.355004403730012e-05 : Binaka, Indonesia)

(6.355004403730012e-05 : Malikus Saleh Airport, Indonesia)

(6.352629678368099e-05 : Antique, Philippines)

(6.352629678368099e-05 : Virac Airport, Philippines)

(6.352629678368099e-05 : Cauayan Airport, Philippines)

(6.350237470090004e-05 : Bolzano, Italy)

(6.341293894315829e-05 : Mundo Maya International, Guatemala)

(6.340091991974247e-05 : Kassel Calden, Germany)

(6.329303810241103e-05 : Chetumal Intl, Mexico)

(6.329303810241103e-05 : General Pedro Jose Mendez Intl, Mexico)

(6.329303810241103e-05 : Lazaro Cardenas, Mexico)

(6.329303810241103e-05 : Minatitlan, Mexico)

(6.329303810241103e-05 : Quetzalcoatl Intl, Mexico)

(6.329303810241103e-05 : Tapachula Intl, Mexico)

(6.329303810241103e-05 : Lencero Airport, Mexico)

(6.323106813659025e-05 : Qamdo Bangda Airport, China)

(6.323106813659025e-05 : Nyingchi Airport, China)

(6.323106813659025e-05 : Panzhihua, China)

(6.323106813659025e-05 : Chemehuevi Valley, United States)

(6.319174130915485e-05 : Kidlington, United Kingdom)

(6.31738300412469e-05 : Penticton, Canada)

(6.31738300412469e-05 : Sandspit, Canada)

(6.31738300412469e-05 : Masset Airport, Canada)

(6.31738300412469e-05 : Powell River Airport, Canada)

(6.31738300412469e-05 : Hector Silva Airstrip, Belize)

(6.305505782769864e-05 : Onslow , Australia)

(6.30373375185458e-05 : Salamanca, Spain)

(6.29411028829627e-05 : Hanimaadhoo Airport, Maldives)

(6.289720191419468e-05 : Lee C Fine Memorial Airport, United States)

(6.280834885530914e-05 : Massena Intl Richards Fld, United States)

(6.280834885530914e-05 : Ogdensburg Intl, United States)

(6.280043687488454e-05 : Pevek, Russia)

(6.280043687488454e-05 : Decatur County Industrial Air Park, United States)

(6.27821840263765e-05 : El Fashir, Sudan)

(6.278090796182623e-05 : Ghat, Libya)

(6.278090796182623e-05 : Ghadames East, Libya)

(6.278090796182623e-05 : Ubari Airport, Libya)

(6.278090796182623e-05 : Gardabya Airport, Libya)

(6.27802004682801e-05 : Waterford, Ireland)

(6.273006669835015e-05 : Iowa City Municipal Airport, United States)

(6.252512437877142e-05 : Juancho E. Yrausquin, Netherlands Antilles)

(6.251094454206325e-05 : Gogebic Iron County Airport, United States)

(6.251094454206325e-05 : Chisholm Hibbing, United States)

(6.251094454206325e-05 : Fort Dodge Rgnl, United States)

(6.251094454206325e-05 : Aberdeen Regional Airport, United States)

(6.251094454206325e-05 : Mason City Municipal, United States)

(6.243061453799437e-05 : Roskilde, Denmark)

(6.238657717778673e-05 : Wonju Airport, South Korea)

(6.238599143155601e-05 : Mattala Rajapaksa Intl., Sri Lanka)

(6.233364873058882e-05 : Baoshan Airport, China)

(6.231832246727804e-05 : Cedar City Rgnl, United States)

(6.231832246727804e-05 : Bert Mooney Airport, United States)

(6.231832246727804e-05 : Magic Valley Regional Airport, United States)

(6.231832246727804e-05 : Pocatello Regional Airport, United States)

(6.231832246727804e-05 : Elko Regional Airport, United States)

(6.231832246727804e-05 : San Luis Valley Regional Airport, United States)

(6.22879583887028e-05 : Shillong Airport, India)

(6.228180918961001e-05 : Lloydminster, Canada)

(6.228180918961001e-05 : Lethbridge, Canada)

(6.228180918961001e-05 : Medicine Hat, Canada)

(6.22407892019492e-05 : Waimea Kohala, United States)

(6.215422118206876e-05 : Yakima Air Terminal McAllister Field, United States)

(6.215422118206876e-05 : Walla Walla Regional Airport, United States)

(6.215422118206876e-05 : Pangborn Field, United States)

(6.206161803791626e-05 : Ca Mau, Vietnam)

(6.206161803791626e-05 : Co Ong Airport, Vietnam)

(6.202029917889767e-05 : Kokshetau Airport, Kazakhstan)

(6.194709975248855e-05 : Riverton Regional, United States)

(6.194709975248855e-05 : Four Corners Rgnl, United States)

(6.194709975248855e-05 : Telluride, United States)

(6.194709975248855e-05 : Cortez Muni, United States)

(6.194709975248855e-05 : Sheridan County Airport, United States)

(6.194709975248855e-05 : Laramie Regional Airport, United States)

(6.194709975248855e-05 : Kearney Municipal Airport, United States)

(6.194709975248855e-05 : Canyonlands Field, United States)

(6.194709975248855e-05 : Sierra Blanca Regional Airport, United States)

(6.192603704454326e-05 : Kufra, Libya)

(6.188042013419769e-05 : Gilgit, Pakistan)

(6.188042013419769e-05 : Skardu Airport, Pakistan)

(6.186303399175935e-05 : Rota Intl, Northern Mariana Islands)

(6.181335131433258e-05 : Rishiri, Japan)

(6.179946273683283e-05 : East Texas Rgnl, United States)

(6.179946273683283e-05 : Garden City Rgnl, United States)

(6.179946273683283e-05 : Southeast Texas Rgnl, United States)

(6.179946273683283e-05 : Sheppard Afb Wichita Falls Muni, United States)

(6.179946273683283e-05 : Waco Rgnl, United States)

(6.179946273683283e-05 : San Angelo Rgnl Mathis Fld, United States)

(6.179946273683283e-05 : Abilene Rgnl, United States)

(6.179946273683283e-05 : Roswell Intl Air Center, United States)

(6.179946273683283e-05 : Texarkana Rgnl Webb Fld, United States)

(6.179946273683283e-05 : Lawton-Fort Sill Regional Airport, United States)

(6.179946273683283e-05 : Joplin Rgnl, United States)

(6.178011034249215e-05 : Pago Pago Intl, American Samoa)

(6.17485672847285e-05 : Bathurst Airport, Canada)

(6.172719701766308e-05 : Dien Bien Phu Airport, Vietnam)

(6.167027025634069e-05 : Igarka Airport, Russia)

(6.166331483650619e-05 : Rafha, Saudi Arabia)

(6.166331483650619e-05 : Turaif, Saudi Arabia)

(6.166331483650619e-05 : Yuendumu , Australia)

(6.164195401400782e-05 : Nis, Serbia)

(6.154478924646199e-05 : Ugolny Airport, Russia)

(6.154478924646199e-05 : Petrozavodsk Airport, Russia)

(6.154478924646199e-05 : Elista Airport, Russia)

(6.154478924646199e-05 : Ulyanovsk East Airport, Russia)

(6.154478924646199e-05 : Orsk Airport, Russia)

(6.154478924646199e-05 : Penza Airport, Russia)

(6.154478924646199e-05 : Kirovsk-Apatity Airport, Russia)

(6.154478924646199e-05 : Waupaca Municipal Airport, United States)

(6.154478924646199e-05 : Lake Placid Airport, United States)

(6.152923874072513e-05 : Cavern City Air Terminal, United States)

(6.152923874072513e-05 : Borrego Valley Airport, United States)

(6.149823189655091e-05 : Uzhhorod International Airport, Ukraine)

(6.143751694542588e-05 : Huizhou, China)

(6.143751694542588e-05 : Igdir, Turkey)

(6.14291684843864e-05 : Shah Mokhdum, Bangladesh)

(6.13961304950186e-05 : Lea Co Rgnl, United States)

(6.13961304950186e-05 : Victoria Regional Airport, United States)

(6.129397659420886e-05 : Williamson Country Regional Airport, United States)

(6.129397659420886e-05 : Jonesboro Muni, United States)

(6.129397659420886e-05 : Waynesville Rgnl Arpt At Forney Fld, United States)

(6.129397659420886e-05 : Quincy Regional Baldwin Field, United States)

(6.129397659420886e-05 : Kirksville Regional Airport, United States)

(6.129397659420886e-05 : Cape Girardeau Regional Airport, United States)

(6.122236146053517e-05 : Kamembe, Rwanda)

(6.114385720578939e-05 : Naples Muni, United States)

(6.10942385405113e-05 : Mid-Ohio Valley Regional Airport, United States)

(6.108192467504379e-05 : Kanpur, India)

(6.108192467504379e-05 : Ludhiana, India)

(6.106854036389689e-05 : Tekirdağ Çorlu Airport, Turkey)

(6.105768377086729e-05 : Lynchburg Regional Preston Glenn Field, United States)

(6.103838964256387e-05 : Wejh, Saudi Arabia)

(6.089874534428119e-05 : Chernivtsi International Airport, Ukraine)

(6.086764538817721e-05 : Belgaum, India)

(6.086764538817721e-05 : Pondicherry, India)

(6.086764538817721e-05 : Dayton-Wright Brothers Airport, United States)

(6.084514332150781e-05 : McClellan-Palomar Airport, United States)

(6.084514332150781e-05 : Visalia Municipal Airport, United States)

(6.084514332150781e-05 : Merced Municipal Airport, United States)

(6.084514332150781e-05 : Laguna de Los Patos International Airport, Uruguay)

(6.0818382168523525e-05 : Jamnagar, India)

(6.0818382168523525e-05 : Nanded Airport, India)

(6.081245565299304e-05 : Ziguinchor, Senegal)

(6.080821528577322e-05 : Dothan Rgnl, United States)

(6.080821528577322e-05 : Columbus Metropolitan Airport, United States)

(6.080821528577322e-05 : Golden Triangle Regional Airport, United States)

(6.080821528577322e-05 : Key Field, United States)

(6.080821528577322e-05 : Valdosta Regional Airport, United States)

(6.080821528577322e-05 : Hattiesburg Laurel Regional Airport, United States)

(6.080821528577322e-05 : Northwest Alabama Regional Airport, United States)

(6.080821528577322e-05 : Brunswick Golden Isles Airport, United States)

(6.080821528577322e-05 : Southwest Georgia Regional Airport, United States)

(6.08058129166985e-05 : Ivalo, Finland)

(6.08058129166985e-05 : Joensuu, Finland)

(6.08058129166985e-05 : Kuusamo, Finland)

(6.08058129166985e-05 : Kuopio, Finland)

(6.075319952781813e-05 : La Gomera Airport, Spain)

(6.061392960036199e-05 : Dundee, United Kingdom)

(6.061392960036199e-05 : St Gatien, France)

(6.0585243100990324e-05 : Delta County Airport, United States)

(6.0585243100990324e-05 : Pellston Regional Airport of Emmet County Airport, United States)

(6.0585243100990324e-05 : Chippewa County International Airport, United States)

(6.0547714911699584e-05 : Eastern Oregon Regional Airport, United States)

(6.053219738275627e-05 : General Mariano Matamoros, Mexico)

(6.052583669231239e-05 : Khasab, Oman)

(6.044669587979988e-05 : Sioux Gateway Col Bud Day Fld, United States)

(6.044669587979988e-05 : Watertown Intl, United States)

(6.044669587979988e-05 : Barkley Regional Airport, United States)

(6.044669587979988e-05 : Dubuque Rgnl, United States)

(6.044669587979988e-05 : Muskegon County Airport, United States)

(6.044669587979988e-05 : Chippewa Valley Regional Airport, United States)

(6.044669587979988e-05 : Houghton County Memorial Airport, United States)

(6.044669587979988e-05 : Waterloo Regional Airport, United States)

(6.0405313822915735e-05 : Kingston, Canada)

(6.0405313822915735e-05 : Chris Hadfield, Canada)

(6.0378938572417117e-05 : Lancaster Airport, United States)

(6.0378938572417117e-05 : Raleigh County Memorial Airport, United States)

(6.0378938572417117e-05 : Devils Lake Regional Airport, United States)

(6.025359843514685e-05 : Bardufoss, Norway)

(6.025359843514685e-05 : Leirin, Norway)

(6.025359843514685e-05 : Sorstokken, Norway)

(6.022777847448082e-05 : Kuressaare, Estonia)

(6.0214191079449575e-05 : Augusta State, United States)

(6.0214191079449575e-05 : Knox County Regional Airport, United States)

(6.0214191079449575e-05 : Adirondack Regional Airport, United States)

(6.0214191079449575e-05 : Rutland State Airport, United States)

(6.0211062266299576e-05 : Flagstaff Pulliam Airport, United States)

(6.0211062266299576e-05 : Grant County Airport, United States)

(6.0211062266299576e-05 : McCall Municipal Airport, United States)

(6.020644403661004e-05 : Gallivare, Sweden)

(6.020644403661004e-05 : Ornskoldsvik, Sweden)

(6.020644403661004e-05 : Kiruna, Sweden)

(6.018824275152353e-05 : Lampang, Thailand)

(6.018824275152353e-05 : Khon Kaen, Thailand)

(6.018824275152353e-05 : Sukhothai, Thailand)

(6.018824275152353e-05 : Trat, Thailand)

(6.014647105212877e-05 : Chico Muni, United States)

(6.014647105212877e-05 : Modesto City Co Harry Sham, United States)

(6.014647105212877e-05 : Redding Muni, United States)

(6.010962499925231e-05 : Geiteryggen, Norway)

(6.010908704278828e-05 : Sihanoukville, Cambodia)

(6.008534940690614e-05 : Gyumri, Armenia)

(6.0044102054046024e-05 : Nakhchivan Airport, Azerbaijan)

(6.0044102054046024e-05 : Isparta Süleyman Demirel Airport, Turkey)

(6.0044102054046024e-05 : Adiyaman Airport, Turkey)

(6.0015044437936025e-05 : Agatti, India)

(5.9950458461292266e-05 : Loudes, France)

(5.9950458461292266e-05 : Aurillac, France)

(5.9950458461292266e-05 : Lannion, France)

(5.994636007252018e-05 : Salina Municipal Airport, United States)

(5.99318810535138e-05 : Ouarzazate, Morocco)

(5.992397823345908e-05 : Charlotte County-Punta Gorda Airport, United States)

(5.9865713078503956e-05 : Tacheng Airport, China)

(5.9855905358269774e-05 : Ioannina, Greece)

(5.9855905358269774e-05 : Aristotelis, Greece)

(5.9855905358269774e-05 : Filippos, Greece)

(5.9855905358269774e-05 : Milos, Greece)

(5.9855905358269774e-05 : Naxos, Greece)

(5.9855905358269774e-05 : Paros, Greece)

(5.9855905358269774e-05 : Syros Airport, Greece)

(5.9733014248963424e-05 : Cambridge, United Kingdom)

(5.9685968508042084e-05 : Jonkoping, Sweden)

(5.958402008950011e-05 : Athens Ben Epps Airport, United States)

(5.947734278095016e-05 : Islay, United Kingdom)

(5.947734278095016e-05 : Tiree, United Kingdom)

(5.947734278095016e-05 : Barra Airport, United Kingdom)

(5.947734278095016e-05 : Campbeltown Airport, United Kingdom)

(5.920724438653273e-05 : Nefta, Tunisia)

(5.9144324401366814e-05 : Brac, Croatia)

(5.8802043337891825e-05 : Arad, Romania)

(5.875410006154184e-05 : Logroño-Agoncillo Airport, Spain)

(5.8661013231514964e-05 : Ustupo, Panama)

(5.8645486578070253e-05 : Sármellék International Airport, Hungary)

(5.85967330366871e-05 : Ohrid, Macedonia)

(5.85865746773007e-05 : Yangyang International Airport, South Korea)

(5.856770648174265e-05 : Saab, Sweden)

(5.8564535956326686e-05 : Karup, Denmark)

(5.8564535956326686e-05 : Bornholm Ronne, Denmark)

(5.8564535956326686e-05 : Sonderborg, Denmark)

(5.8531159382728734e-05 : Mirecourt, France)

(5.8531159382728734e-05 : Monaco, Monaco)

(5.841522532002611e-05 : Longvic, France)

(5.839822906409241e-05 : Anadolu Airport, Turkey)

(5.81998682103697e-05 : Banja Luka International Airport, Bosnia and Herzegovina)

(5.811731462848594e-05 : Taba Intl, Egypt)

(5.810664095308674e-05 : Burgos Airport, Spain)

(5.808802405551385e-05 : Kastelorizo, Greece)

(5.7811026759535566e-05 : Rochester Airport, United Kingdom)

(5.3032673237464193e-05 : Hornafjordur, Iceland)

(5.3032673237464193e-05 : Husavik, Iceland)

(5.3032673237464193e-05 : Patreksfjordur, Iceland)

(5.3032673237464193e-05 : Siglufjordur, Iceland)

(5.3032673237464193e-05 : Vestmannaeyjar, Iceland)

(5.3032673237464193e-05 : Winnipeg St Andrews, Canada)

(5.3032673237464193e-05 : Shearwater, Canada)

(5.3032673237464193e-05 : Tofino, Canada)

(5.3032673237464193e-05 : Kugaaruk, Canada)

(5.3032673237464193e-05 : Brandon Muni, Canada)

(5.3032673237464193e-05 : Miramichi, Canada)

(5.3032673237464193e-05 : Coronation, Canada)

(5.3032673237464193e-05 : Chilliwack, Canada)

(5.3032673237464193e-05 : Dawson City, Canada)

(5.3032673237464193e-05 : Burwash, Canada)

(5.3032673237464193e-05 : Princeton, Canada)

(5.3032673237464193e-05 : Dease Lake, Canada)

(5.3032673237464193e-05 : Dauphin Barker, Canada)

(5.3032673237464193e-05 : Estevan, Canada)

(5.3032673237464193e-05 : Edson, Canada)

(5.3032673237464193e-05 : Eureka, Canada)

(5.3032673237464193e-05 : Fort Resolution, Canada)

(5.3032673237464193e-05 : Hudson Bay, Canada)

(5.3032673237464193e-05 : Atikokan Muni, Canada)

(5.3032673237464193e-05 : St Jean, Canada)

(5.3032673237464193e-05 : Kindersley, Canada)

(5.3032673237464193e-05 : Buttonville Muni, Canada)

(5.3032673237464193e-05 : Chapleau, Canada)

(5.3032673237464193e-05 : Meadow Lake, Canada)

(5.3032673237464193e-05 : Alert, Canada)

(5.3032673237464193e-05 : Mayo, Canada)

(5.3032673237464193e-05 : Moose Jaw Air Vice Marshal C M Mcewen, Canada)

(5.3032673237464193e-05 : Maniwaki, Canada)

(5.3032673237464193e-05 : Montreal Intl Mirabel, Canada)

(5.3032673237464193e-05 : Gatineau, Canada)

(5.3032673237464193e-05 : Matagami, Canada)

(5.3032673237464193e-05 : Old Crow, Canada)

(5.3032673237464193e-05 : Cold Lake, Canada)

(5.3032673237464193e-05 : Prince Albert Glass Field, Canada)

(5.3032673237464193e-05 : Peace River, Canada)

(5.3032673237464193e-05 : Southport, Canada)

(5.3032673237464193e-05 : Peterborough, Canada)

(5.3032673237464193e-05 : Muskoka, Canada)

(5.3032673237464193e-05 : Watson Lake, Canada)

