Reading airport file...
Reading routes file...
Computing pagerank...
SOLUTION FOUND
With: 
 -Dumping factor =  0.2
 -Convergence condition : difference less than  1e-15
-------------------------------------------------------------------
-----------------------(Page rank, Airport)------------------------

(0.00015240998285387692 : Robins Afb, United States)

(0.00015240998285387692 : Maimun Saleh, Indonesia)

(0.00015240998285387692 : Penggung, Indonesia)

(0.00015240998285387692 : Tunggul Wulung, Indonesia)

(0.00015240998285387692 : Pondok Cabe, Indonesia)

(0.00015240998285387692 : Dabo, Indonesia)

(0.00015240998285387692 : Satar Tacik, Indonesia)

(0.00015240998285387692 : Selaparang, Indonesia)

(0.00015240998285387692 : Nakhon Ratchasima, Thailand)

(0.00015240998285387692 : Liepaja Intl, Latvia)

(0.00015240998285387692 : Siauliai Intl, Lithuania)

(0.00015240998285387692 : Barysiai, Lithuania)

(0.00015240998285387692 : Pajuostis, Lithuania)

(0.00015240998285387692 : Assab Intl, Eritrea)

(0.00015240998285387692 : Yasser Arafat Intl, Palestine)

(0.00015240998285387692 : Beihan, Yemen)

(0.00015240998285387692 : Wall Street Heliport, United States)

(0.00015240998285387692 : Qasigiannguit, Greenland)

(0.00015240998285387692 : Bimini North Seaplane Base, Bahamas)

(0.00015240998285387692 : Talkeetna, United States)

(0.00015240998285387692 : Xewkija Heliport, Malta)

(0.00015240998285387692 : Milford Sound Airport, New Zealand)

(0.00015240998285387692 : East 34th Street Heliport, United States)

(0.00015240998285387692 : Cologne Railway, Germany)

(0.00015240998285387692 : Stuttgart Railway Station, Germany)

(0.00015240998285387692 : Seronera, Tanzania)

(0.00015240998285387692 : David Wayne Hooks Field, United States)

(0.00015240998285387692 : Port O\\'Connor Airfield, United States)

(0.00015240998285387692 : Van Nuys, United States)

(0.00015240998285387692 : Arthur Dunn Airpark, United States)

(0.00015240998285387692 : Panama City Bay Co Intl, United States)

(0.00015240998285387692 : Nauru Intl, Nauru)

(0.00015240998285387692 : Orlando, United States)

(0.00015240998285387692 : Phu Bai, Vietnam)

(0.00015240998285387692 : Ekati, Canada)

(0.00015240998285387692 : Levuka Airfield, Fiji)

(0.00015240998285387692 : Kaikoura, New Zealand)

(0.00015240998285387692 : Koromiko, New Zealand)

(0.00015240998285387692 : Mafia, Tanzania)

(0.00015240998285387692 : Santa Elena Airport, Venezuela)

(0.00015240998285387692 : Blythe Airport, United States)

(0.00015240998285387692 : Magwe, Burma)

(0.00015240998285387692 : Khamti, Burma)

(0.00015240998285387692 : Flugplatz Merzbrueck, Germany)

(0.00015240998285387692 : Lukla, Nepal)

(0.00015240998285387692 : Bhojpur, Nepal)

(0.00015240998285387692 : Lamidanda, Nepal)

(0.00015240998285387692 : Jomsom, Nepal)

(0.00015240998285387692 : Manang, Nepal)

(0.00015240998285387692 : Phaplu, Nepal)

(0.00015240998285387692 : Thamkharka, Nepal)

(0.00015240998285387692 : Rumjatar, Nepal)

(0.00015240998285387692 : Tulsipur, Nepal)

(0.00015240998285387692 : Rukumkot, Nepal)

(0.00015240998285387692 : Jumla, Nepal)

(0.00015240998285387692 : Chaurjhari, Nepal)

(0.00015240998285387692 : Taplejung, Nepal)

(0.00015240998285387692 : Simikot, Nepal)

(0.00015240998285387692 : Dolpa, Nepal)

(0.00015240998285387692 : Bajhang, Nepal)

(0.00015240998285387692 : Sonderlandeplatz Norden-Norddeich, Germany)

(0.00015240998285387692 : Verkehrslandeplatz Juist, Germany)

(0.00015240998285387692 : Gounda Airport, Central African Republic)

(0.00015240998285387692 : Sugar Land Regional Airport, United States)

(0.00015240998285387692 : Hayman Island Airport, Australia)

(0.00015240998285387692 : Centennial, United States)

(0.00015240998285387692 : Fort Stockton Pecos Co, United States)

(0.00015240998285387692 : Las Vegas Muni, United States)

(0.00015240998285387692 : West Houston, United States)

(0.00015240998285387692 : La Junta Muni, United States)

(0.00015240998285387692 : Las Cruces Intl, United States)

(0.00015240998285387692 : Stephens Co, United States)

(0.00015240998285387692 : Draughon Miller Central Texas Rgnl, United States)

(0.00015240998285387692 : Ozona Muni, United States)

(0.00015240998285387692 : Athen Helenikon Airport, Greece)

(0.00015240998285387692 : Waikoloa Heliport, United States)

(0.00015240998285387692 : Aklavik, Canada)

(0.00015240998285387692 : Cuyahoga County, United States)

(0.00015240998285387692 : Mansfield Lahm Regional, United States)

(0.00015240998285387692 : Fort Collins Loveland Muni, United States)

(0.00015240998285387692 : Lake Tahoe Airport, United States)

(0.00015240998285387692 : Newport State, United States)

(0.00015240998285387692 : Hartness State, United States)

(0.00015240998285387692 : Concord Municipal, United States)

(0.00015240998285387692 : Sanford Regional, United States)

(0.00015240998285387692 : Groton New London, United States)

(0.00015240998285387692 : Bagan, Burma)

(0.00015240998285387692 : Bowerman Field, United States)

(0.00015240998285387692 : Sedona, United States)

(0.00015240998285387692 : Heydar Aliyev, Azerbaijan)

(0.00015240998285387692 : Thangool, Australia)

(0.00015240998285387692 : Fagali\\'i, Samoa)

(0.00015240998285387692 : Downtown, United States)

(0.00015240998285387692 : Ratanakiri, Cambodia)

(0.00015240998285387692 : El Toro, United States)

(0.00015240998285387692 : Phetchabun, Thailand)

(0.00015240998285387692 : Kaieteur, Guyana)

(0.00015240998285387692 : Iosco County, United States)

(0.00015240998285387692 : 7 Novembre, Tunisia)

(0.00015240998285387692 : General Manuel Carlos Piar, Venezuela)

(0.00015240998285387692 : Egelsbach, Germany)

(0.00015240998285387692 : Ust-Ilimsk, Russia)

(0.00015240998285387692 : Uzundzhovo, Bulgaria)

(0.00015240998285387692 : Gallup Muni, United States)

(0.00015240998285387692 : Lamar Muni, United States)

(0.00015240998285387692 : Renner Fld, United States)

(0.00015240998285387692 : Fornebu, Norway)

(0.00015240998285387692 : Bykovo, Russia)

(0.00015240998285387692 : Washington Union Station, United States)

(0.00015240998285387692 : Kresty, Russia)

(0.00015240998285387692 : Kogalym International, Russia)

(0.00015240998285387692 : Turkmenabat, Turkmenistan)

(0.00015240998285387692 : Yuzhny, Russia)

(0.00015240998285387692 : Johnston Atoll, Johnston Atoll)

(0.00015240998285387692 : Smith Fld, United States)

(0.00015240998285387692 : Tuscaloosa Rgnl, United States)

(0.00015240998285387692 : Les Bases Airport, Guadeloupe)

(0.00015240998285387692 : St-François Airport, Guadeloupe)

(0.00015240998285387692 : Codrington Airport, Antigua and Barbuda)

(0.00015240998285387692 : Escuela Mariscal Sucre Airport, Venezuela)

(0.00015240998285387692 : Maria Reiche Neuman Airport, Peru)

(0.00015240998285387692 : Boorama Airport, Somalia)

(0.00015240998285387692 : Mucuri Airport, Brazil)

(0.00015240998285387692 : Zorg en Hoop Airport, Suriname)

(0.00015240998285387692 : Reyes Airport, Bolivia)

(0.00015240998285387692 : Puerto Rico Airport, Bolivia)

(0.00015240998285387692 : Pucón Airport, Chile)

(0.00015240998285387692 : Toledo Airport, Brazil)

(0.00015240998285387692 : Goulburn Airport, Australia)

(0.00015240998285387692 : Santa Teresita Airport, Argentina)

(0.00015240998285387692 : Gobernador Gregores Airport, Argentina)

(0.00015240998285387692 : Antoine De St Exupery Airport, Argentina)

(0.00015240998285387692 : Las Heras Airport, Argentina)

(0.00015240998285387692 : General Enrique Mosconi Airport, Argentina)

(0.00015240998285387692 : Cuyo Airport, Philippines)

(0.00015240998285387692 : Mokpo Airport, South Korea)

(0.00015240998285387692 : Okadama Airport, Japan)

(0.00015240998285387692 : Matsu Beigan Airport, Taiwan)

(0.00015240998285387692 : Hengchun Airport, Taiwan)

(0.00015240998285387692 : Matsu Nangan Airport, Taiwan)

(0.00015240998285387692 : Eniwetok Airport, Marshall Islands)

(0.00015240998285387692 : Kalaupapa Airport, United States)

(0.00015240998285387692 : El Nido Airport, Philippines)

(0.00015240998285387692 : Wipim Airport, Papua New Guinea)

(0.00015240998285387692 : Baimuru Airport, Papua New Guinea)

(0.00015240998285387692 : Nuku Airport, Papua New Guinea)

(0.00015240998285387692 : Suki Airport, Papua New Guinea)

(0.00015240998285387692 : Obo Airport, Papua New Guinea)

(0.00015240998285387692 : Lake Murray Airport, Papua New Guinea)

(0.00015240998285387692 : Kamusi Airport, Papua New Guinea)

(0.00015240998285387692 : Kokoda Airport, Papua New Guinea)

(0.00015240998285387692 : Kandrian Airport, Papua New Guinea)

(0.00015240998285387692 : Jacquinot Bay Airport, Papua New Guinea)

(0.00015240998285387692 : Nissan Island Airport, Papua New Guinea)

(0.00015240998285387692 : Ihu Airport, Papua New Guinea)

(0.00015240998285387692 : Gasmata Island Airport, Papua New Guinea)

(0.00015240998285387692 : Tadji Airport, Papua New Guinea)

(0.00015240998285387692 : EL Real Airport, Panama)

(0.00015240998285387692 : Kamishly Airport, Syria)

(0.00015240998285387692 : Sehwan Sharif Airport, Pakistan)

(0.00015240998285387692 : Parachinar Airport, Pakistan)

(0.00015240998285387692 : Ormara Airport, Pakistan)

(0.00015240998285387692 : Khuzdar Airport, Pakistan)

(0.00015240998285387692 : Hyderabad Airport, Pakistan)

(0.00015240998285387692 : Jiwani Airport, Pakistan)

(0.00015240998285387692 : Bannu Airport, Pakistan)

(0.00015240998285387692 : Rafsanjan Airport, Iran)

(0.00015240998285387692 : Wadi Al Dawasir Airport, Saudi Arabia)

(0.00015240998285387692 : Saul Airport, French Guiana)

(0.00015240998285387692 : Faizabad Airport, Afghanistan)

(0.00015240998285387692 : North West Santo Airport, Vanuatu)

(0.00015240998285387692 : Redcliffe Airport, Vanuatu)

(0.00015240998285387692 : Naone Airport, Vanuatu)

(0.00015240998285387692 : Apataki Airport, French Polynesia)

(0.00015240998285387692 : Maota Airport, Samoa)

(0.00015240998285387692 : Mountain Airport, Nepal)

(0.00015240998285387692 : Niue International Airport, Niue)

(0.00015240998285387692 : Kuini Lavenia Airport, Tonga)

(0.00015240998285387692 : Lifuka Island Airport, Tonga)

(0.00015240998285387692 : Kaufana Airport, Tonga)

(0.00015240998285387692 : Koro Island Airport, Fiji)

(0.00015240998285387692 : Ngau Airport, Fiji)

(0.00015240998285387692 : Moala Airport, Fiji)

(0.00015240998285387692 : Mana Island Airport, Fiji)

(0.00015240998285387692 : Malolo Lailai Island Airport, Fiji)

(0.00015240998285387692 : Penrhyn Island Airport, Cook Islands)

(0.00015240998285387692 : Manihiki Island Airport, Cook Islands)

(0.00015240998285387692 : Nassau Paradise Island Airport, Bahamas)

(0.00015240998285387692 : New Bight Airport, Bahamas)

(0.00015240998285387692 : Arthurs Town Airport, Bahamas)

(0.00015240998285387692 : Congo Town Airport, Bahamas)

(0.00015240998285387692 : Salina Cruz Naval Air Station, Mexico)

(0.00015240998285387692 : Alberto Delgado Airport, Cuba)

(0.00015240998285387692 : Port-de-Paix Airport, Haiti)

(0.00015240998285387692 : Jeremie Airport, Haiti)

(0.00015240998285387692 : Playa Samara Airport, Costa Rica)

(0.00015240998285387692 : Barra del Colorado Airport, Costa Rica)

(0.00015240998285387692 : Captain Ramon Xatruch Airport, Panama)

(0.00015240998285387692 : Enrique Adolfo Jimenez Airport, Panama)

(0.00015240998285387692 : Alonso Valderrama Airport, Panama)

(0.00015240998285387692 : Guerrero Negro Airport, Mexico)

(0.00015240998285387692 : Ciudad Constitución Airport, Mexico)

(0.00015240998285387692 : Captain Rogelio Castillo National Airport, Mexico)

(0.00015240998285387692 : Mili Island Airport, Marshall Islands)

(0.00015240998285387692 : Ahuas Airport, Honduras)

(0.00015240998285387692 : Wotho Island Airport, Marshall Islands)

(0.00015240998285387692 : Wotje Atoll Airport, Marshall Islands)

(0.00015240998285387692 : Woja Airport, Marshall Islands)

(0.00015240998285387692 : Jaluit Airport, Marshall Islands)

(0.00015240998285387692 : Rongelap Island Airport, Marshall Islands)

(0.00015240998285387692 : Namorik Atoll Airport, Marshall Islands)

(0.00015240998285387692 : Majkin Airport, Marshall Islands)

(0.00015240998285387692 : Mejit Atoll Airport, Marshall Islands)

(0.00015240998285387692 : Maloelap Island Airport, Marshall Islands)

(0.00015240998285387692 : Likiep Airport, Marshall Islands)

(0.00015240998285387692 : Kaben Airport, Marshall Islands)

(0.00015240998285387692 : Jeh Airport, Marshall Islands)

(0.00015240998285387692 : Jabot Airport, Marshall Islands)

(0.00015240998285387692 : Enyu Airfield, Marshall Islands)

(0.00015240998285387692 : Aur Island Airport, Marshall Islands)

(0.00015240998285387692 : Ailuk Airport, Marshall Islands)

(0.00015240998285387692 : Utirik Airport, Marshall Islands)

(0.00015240998285387692 : Quezaltenango Airport, Guatemala)

(0.00015240998285387692 : Puerto Barrios Airport, Guatemala)

(0.00015240998285387692 : Dr Joaquin Balaguer International Airport, Dominican Republic)

(0.00015240998285387692 : Middle Caicos Airport, Turks and Caicos Islands)

(0.00015240998285387692 : Žilina Airport, Slovakia)

(0.00015240998285387692 : Samsun-Çarşamba Airport, Turkey)

(0.00015240998285387692 : Sanliurfa Airport, Turkey)

(0.00015240998285387692 : Usak Airport, Turkey)

(0.00015240998285387692 : Salerno Pontecagnano Airport, Italy)

(0.00015240998285387692 : Aosta Airport, Italy)

(0.00015240998285387692 : Győr-Pér International Airport, Hungary)

(0.00015240998285387692 : Pécs-Pogány Airport, Hungary)

(0.00015240998285387692 : La Môle Airport, France)

(0.00015240998285387692 : EuroAirport, France)

(0.00015240998285387692 : Île d'Yeu Airport, France)

(0.00015240998285387692 : Kiwayu (Mkononi) Airport, Kenya)

(0.00015240998285387692 : Reading Regional Carl A Spaatz Field, United States)

(0.00015240998285387692 : Pease International Tradeport, United States)

(0.00015240998285387692 : Kili Airport, Marshall Islands)

(0.00015240998285387692 : Alamogordo White Sands Regional Airport, United States)

(0.00015240998285387692 : San Domino Island Heliport, Italy)

(0.00015240998285387692 : Gulu Airport, Uganda)

(0.00015240998285387692 : Tabora Airport, Tanzania)

(0.00015240998285387692 : Shinyanga Airport, Tanzania)

(0.00015240998285387692 : Musoma Airport, Tanzania)

(0.00015240998285387692 : Kikwetu Airport, Tanzania)

(0.00015240998285387692 : Kigoma Airport, Tanzania)

(0.00015240998285387692 : Bukoba Airport, Tanzania)

(0.00015240998285387692 : Atbara Airport, Sudan)

(0.00015240998285387692 : Mitiga Airport, Libya)

(0.00015240998285387692 : El Arish International Airport, Egypt)

(0.00015240998285387692 : Burao Airport, Somalia)

(0.00015240998285387692 : Alula Airport, Somalia)

(0.00015240998285387692 : Tippi Airport, Ethiopia)

(0.00015240998285387692 : Mizan Teferi Airport, Ethiopia)

(0.00015240998285387692 : Gore Airport, Ethiopia)

(0.00015240998285387692 : Dembidollo Airport, Ethiopia)

(0.00015240998285387692 : Combolcha Airport, Ethiopia)

(0.00015240998285387692 : Beica Airport, Ethiopia)

(0.00015240998285387692 : Baco Airport, Ethiopia)

(0.00015240998285387692 : Smara Airport, Western Sahara)

(0.00015240998285387692 : Iginniarfik Heliport, Greenland)

(0.00015240998285387692 : Akunnaaq Heliport, Greenland)

(0.00015240998285387692 : Groennedal Heliport, Greenland)

(0.00015240998285387692 : Kenema Airport, Sierra Leone)

(0.00015240998285387692 : Bo Airport, Sierra Leone)

(0.00015240998285387692 : Sherbro International Airport, Sierra Leone)

(0.00015240998285387692 : Ceuta Heliport, Spain)

(0.00015240998285387692 : Lauriston Airport, Grenada)

(0.00015240998285387692 : Papa Stour Airport, United Kingdom)

(0.00015240998285387692 : Outer Skerries Airport, United Kingdom)

(0.00015240998285387692 : Foula Airport, United Kingdom)

(0.00015240998285387692 : Gamba, Gabon)

(0.00015240998285387692 : Ilebo Airport, Congo (Kinshasa))

(0.00015240998285387692 : Lodja Airport, Congo (Kinshasa))

(0.00015240998285387692 : Tshikapa Airport, Congo (Kinshasa))

(0.00015240998285387692 : Basankusu Airport, Congo (Kinshasa))

(0.00015240998285387692 : Basango Mboliasa Airport, Congo (Kinshasa))

(0.00015240998285387692 : Nioki Airport, Congo (Kinshasa))

(0.00015240998285387692 : Inongo Airport, Congo (Kinshasa))

(0.00015240998285387692 : Tshimpi Airport, Congo (Kinshasa))

(0.00015240998285387692 : Boma Airport, Congo (Kinshasa))

(0.00015240998285387692 : Swakopmund Airport, Namibia)

(0.00015240998285387692 : Club Makokola Airport, Malawi)

(0.00015240998285387692 : Sarh Airport, Chad)

(0.00015240998285387692 : Croisette Heliport, France)

(0.00015240998285387692 : Tchibanga Airport, Gabon)

(0.00015240998285387692 : Mouilla Ville Airport, Gabon)

(0.00015240998285387692 : Koulamoutou Airport, Gabon)

(0.00015240998285387692 : Namibe Airport, Angola)

(0.00015240998285387692 : Dundo Airport, Angola)

(0.00015240998285387692 : Manja Airport, Madagascar)

(0.00015240998285387692 : Mandritsara Airport, Madagascar)

(0.00015240998285387692 : Tsaratanana Airport, Madagascar)

(0.00015240998285387692 : Mampikony Airport, Madagascar)

(0.00015240998285387692 : Soalala Airport, Madagascar)

(0.00015240998285387692 : Ambanja Airport, Madagascar)

(0.00015240998285387692 : Port Bergé Airport, Madagascar)

(0.00015240998285387692 : Ambatondrazaka Airport, Madagascar)

(0.00015240998285387692 : Tsiroanomandidy Airport, Madagascar)

(0.00015240998285387692 : Tambohorano Airport, Madagascar)

(0.00015240998285387692 : Morafenobe Airport, Madagascar)

(0.00015240998285387692 : Maintirano Airport, Madagascar)

(0.00015240998285387692 : Ankavandra Airport, Madagascar)

(0.00015240998285387692 : Antsalova Airport, Madagascar)

(0.00015240998285387692 : Iconi Airport, Comoros)

(0.00015240998285387692 : Loubomo Airport, Congo (Brazzaville))

(0.00015240998285387692 : Limpopo Valley Airport, Botswana)

(0.00015240998285387692 : Shakawe Airport, Botswana)

(0.00015240998285387692 : Orapa Airport, Botswana)

(0.00015240998285387692 : Ghanzi Airport, Botswana)

(0.00015240998285387692 : Mmabatho International Airport, South Africa)

(0.00015240998285387692 : Malamala Airport, South Africa)

(0.00015240998285387692 : Rand Airport, South Africa)

(0.00015240998285387692 : Ventspils International Airport, Latvia)

(0.00015240998285387692 : Shilavo Airport, Ethiopia)

(0.00015240998285387692 : Storuman Airport, Sweden)

(0.00015240998285387692 : Torsby Airport, Sweden)

(0.00015240998285387692 : Hagfors Airport, Sweden)

(0.00015240998285387692 : Værøy Heliport, Norway)

(0.00015240998285387692 : Sindal Airport, Denmark)

(0.00015240998285387692 : Anglesey Airport, United Kingdom)

(0.00015240998285387692 : Penzance Heliport, United Kingdom)

(0.00015240998285387692 : Lerwick / Tingwall Airport, United Kingdom)

(0.00015240998285387692 : Fair Isle Airport, United Kingdom)

(0.00015240998285387692 : Nottingham Airport, United Kingdom)

(0.00015240998285387692 : Seinäjoki Airport, Finland)

(0.00015240998285387692 : Helgoland-Düne Airport, Germany)

(0.00015240998285387692 : Heide-Büsum Airport, Germany)

(0.00015240998285387692 : Wollaston Lake Airport, Canada)

(0.00015240998285387692 : Shamattawa Airport, Canada)

(0.00015240998285387692 : Swan River Airport, Canada)

(0.00015240998285387692 : Gods River Airport, Canada)

(0.00015240998285387692 : Fond-Du-Lac Airport, Canada)

(0.00015240998285387692 : Ilford Airport, Canada)

(0.00015240998285387692 : York Landing Airport, Canada)

(0.00015240998285387692 : St. Theresa Point Airport, Canada)

(0.00015240998285387692 : Stony Rapids Airport, Canada)

(0.00015240998285387692 : Nakina Airport, Canada)

(0.00015240998285387692 : Oxford House Airport, Canada)

(0.00015240998285387692 : Points North Landing Airport, Canada)

(0.00015240998285387692 : Norway House Airport, Canada)

(0.00015240998285387692 : Island Lake Airport, Canada)

(0.00015240998285387692 : Vancouver Harbour Water Airport, Canada)

(0.00015240998285387692 : Gods Lake Narrows Airport, Canada)

(0.00015240998285387692 : Texada Gillies Bay Airport, Canada)

(0.00015240998285387692 : Cartwright Airport, Canada)

(0.00015240998285387692 : Uranium City Airport, Canada)

(0.00015240998285387692 : Colville Lake Airport, Canada)

(0.00015240998285387692 : Whistler/Green Lake Water Aerodrome, Canada)

(0.00015240998285387692 : Punta Gorda Airport, Belize)

(0.00015240998285387692 : Vopnafjörður Airport, Iceland)

(0.00015240998285387692 : Thorshofn Airport, Iceland)

(0.00015240998285387692 : Grímsey Airport, Iceland)

(0.00015240998285387692 : Qeqertarsuaq Heliport, Greenland)

(0.00015240998285387692 : Kerema Airport, Papua New Guinea)

(0.00015240998285387692 : Kikori Airport, Papua New Guinea)

(0.00015240998285387692 : Chimbu Airport, Papua New Guinea)

(0.00015240998285387692 : Mono Airport, Solomon Islands)

(0.00015240998285387692 : Nusatupe Airport, Solomon Islands)

(0.00015240998285387692 : Babanakira Airport, Solomon Islands)

(0.00015240998285387692 : Komsomolsk-on-Amur Airport, Russia)

(0.00015240998285387692 : Moyo Airport, Uganda)

(0.00015240998285387692 : Chulman, Russia)

(0.00015240998285387692 : Union Island International Airport, Saint Vincent and the Grenadines)

(0.00015240998285387692 : J F Mitchell Airport, Saint Vincent and the Grenadines)

(0.00015240998285387692 : Baillif Airport, Guadeloupe)

(0.00015240998285387692 : La Désirade Airport, Guadeloupe)

(0.00015240998285387692 : El Jaguel / Punta del Este Airport, Uruguay)

(0.00015240998285387692 : Caballococha Airport, Peru)

(0.00015240998285387692 : Capitán Av. German Quiroga G. Airport, Bolivia)

(0.00015240998285387692 : La Jagua Airport, Colombia)

(0.00015240998285387692 : Santa Ana Airport, Colombia)

(0.00015240998285387692 : Stanley Airport, Falkland Islands)

(0.00015240998285387692 : Sorocaba Airport, Brazil)

(0.00015240998285387692 : Ricardo García Posada Airport, Chile)

(0.00015240998285387692 : Necochea Airport, Argentina)

(0.00015240998285387692 : Lago Argentino Airport, Argentina)

(0.00015240998285387692 : San Fernando Airport, Philippines)

(0.00015240998285387692 : Tandag Airport, Philippines)

(0.00015240998285387692 : Subic Bay International Airport, Philippines)

(0.00015240998285387692 : Okhotsk Airport, Russia)

(0.00015240998285387692 : Ujae Atoll Airport, Marshall Islands)

(0.00015240998285387692 : Mariupol International Airport, Ukraine)

(0.00015240998285387692 : Rivne International Airport, Ukraine)

(0.00015240998285387692 : Amderma Airport, Russia)

(0.00015240998285387692 : Mogilev Airport, Belarus)

(0.00015240998285387692 : Yeniseysk Airport, Russia)

(0.00015240998285387692 : Kyzyl Airport, Russia)

(0.00015240998285387692 : Khatanga Airport, Russia)

(0.00015240998285387692 : Nalchik Airport, Russia)

(0.00015240998285387692 : Aleknagik Airport, United States)

(0.00015240998285387692 : Brookings Regional Airport, United States)

(0.00015240998285387692 : Mercer County Airport, United States)

(0.00015240998285387692 : Laughlin-Bullhead Intl, United States)

(0.00015240998285387692 : Lopez Island Airport, United States)

(0.00015240998285387692 : Nyagan Airport, Russia)

(0.00015240998285387692 : Raduzhny Airport, Russia)

(0.00015240998285387692 : Nefteyugansk Airport, Russia)

(0.00015240998285387692 : Kurgan Airport, Russia)

(0.00015240998285387692 : Staroselye Airport, Russia)

(0.00015240998285387692 : Kursk East Airport, Russia)

(0.00015240998285387692 : Lipetsk Airport, Russia)

(0.00015240998285387692 : Yoshkar-Ola Airport, Russia)

(0.00015240998285387692 : Balakovo Airport, Russia)

(0.00015240998285387692 : Koggala Airport, Sri Lanka)

(0.00015240998285387692 : Wirawila Airport, Sri Lanka)

(0.00015240998285387692 : Battambang Airport, Cambodia)

(0.00015240998285387692 : Tezpur Airport, India)

(0.00015240998285387692 : Barisal Airport, Bangladesh)

(0.00015240998285387692 : Ban Huoeisay Airport, Laos)

(0.00015240998285387692 : Kontum Airport, Vietnam)

(0.00015240998285387692 : Meghauli Airport, Nepal)

(0.00015240998285387692 : Loikaw Airport, Burma)

(0.00015240998285387692 : Mawlamyine Airport, Burma)

(0.00015240998285387692 : Pathein Airport, Burma)

(0.00015240998285387692 : Pakhokku Airport, Burma)

(0.00015240998285387692 : Sumbawa Besar Airport, Indonesia)

(0.00015240998285387692 : Bokondini Airport, Indonesia)

(0.00015240998285387692 : Senggeh Airport, Indonesia)

(0.00015240998285387692 : Tanjung Harapan Airport, Indonesia)

(0.00015240998285387692 : Warukin Airport, Indonesia)

(0.00015240998285387692 : Sampit(Hasan) Airport, Indonesia)

(0.00015240998285387692 : Mali Airport, Indonesia)

(0.00015240998285387692 : Belaga Airport, Malaysia)

(0.00015240998285387692 : Tomanggong Airport, Malaysia)

(0.00015240998285387692 : Halim Perdanakusuma International Airport, Indonesia)

(0.00015240998285387692 : Susilo Airport, Indonesia)

(0.00015240998285387692 : Pendopo Airport, Indonesia)

(0.00015240998285387692 : Long Bawan Airport, Indonesia)

(0.00015240998285387692 : Nunukan Airport, Indonesia)

(0.00015240998285387692 : Argyle Airport, Australia)

(0.00015240998285387692 : Badu Island Airport, Australia)

(0.00015240998285387692 : Bourke Airport, Australia)

(0.00015240998285387692 : Boigu Airport, Australia)

(0.00015240998285387692 : Oakey Airport, Australia)

(0.00015240998285387692 : Blackwater Airport, Australia)

(0.00015240998285387692 : Carnarvon Airport, Australia)

(0.00015240998285387692 : Coconut Island Airport, Australia)

(0.00015240998285387692 : Cooktown Airport, Australia)

(0.00015240998285387692 : Coonamble Airport, Australia)

(0.00015240998285387692 : Darnley Island Airport, Australia)

(0.00015240998285387692 : Hooker Creek Airport, Australia)

(0.00015240998285387692 : Kalbarri Airport, Australia)

(0.00015240998285387692 : Kalkgurung Airport, Australia)

(0.00015240998285387692 : Karumba Airport, Australia)

(0.00015240998285387692 : Kubin Airport, Australia)

(0.00015240998285387692 : Leonora Airport, Australia)

(0.00015240998285387692 : Lake Evella Airport, Australia)

(0.00015240998285387692 : Lightning Ridge Airport, Australia)

(0.00015240998285387692 : Leinster Airport, Australia)

(0.00015240998285387692 : Laverton Airport, Australia)

(0.00015240998285387692 : Mabuiag Island Airport, Australia)

(0.00015240998285387692 : Meekatharra Airport, Australia)

(0.00015240998285387692 : Mount Magnet Airport, Australia)

(0.00015240998285387692 : Murray Island Airport, Australia)

(0.00015240998285387692 : Maryborough Airport, Australia)

(0.00015240998285387692 : Palm Island Airport, Australia)

(0.00015240998285387692 : Ramingining Airport, Australia)

(0.00015240998285387692 : Shark Bay Airport, Australia)

(0.00015240998285387692 : Saibai Island Airport, Australia)

(0.00015240998285387692 : Strahan Airport, Australia)

(0.00015240998285387692 : Tennant Creek Airport, Australia)

(0.00015240998285387692 : Victoria River Downs Airport, Australia)

(0.00015240998285387692 : Warraber Island Airport, Australia)

(0.00015240998285387692 : Wiluna Airport, Australia)

(0.00015240998285387692 : Wollongong Airport, Australia)

(0.00015240998285387692 : Yorke Island Airport, Australia)

(0.00015240998285387692 : Yam Island Airport, Australia)

(0.00015240998285387692 : Ankang Airport, China)

(0.00015240998285387692 : Hanzhong Airport, China)

(0.00015240998285387692 : Arvaikheer Airport, Mongolia)

(0.00015240998285387692 : Qiemo Airport, China)

(0.00015240998285387692 : Mount Keith, Australia)

(0.00015240998285387692 : Gran Roque Airport, Venezuela)

(0.00015240998285387692 : Inishmore Airport, Ireland)

(0.00015240998285387692 : Connemara Regional Airport, Ireland)

(0.00015240998285387692 : Guettin MecklenburgVorpommern Germany, Germany)

