Reading airport file...
Reading routes file...
Computing pagerank...
SOLUTION FOUND
With: 
 -Dumping factor =  0.8
 -Convergence condition : difference less than  1e-12
-------------------------------------------------------------------
-----------------------(Page rank, Airport)------------------------
(0.0003504573478774301 : Kurumoch, Russia)

(0.0003497868314965273 : Thiruvananthapuram Intl, India)

(0.00034930213818836094 : Licenciado Gustavo Diaz Ordaz Intl, Mexico)

(0.0003490174754651532 : Neuenland, Germany)

(0.0003487590929892895 : Zagreb, Croatia)

(0.00034824401715147094 : Rangiroa, French Polynesia)

(0.00034805078533164035 : Bromma, Sweden)

(0.0003479567537811173 : Tte Av Jorge Henrich Arauz, Bolivia)

(0.0003472259423842281 : Siem Reap, Cambodia)

(0.0003471833364148901 : Danang Intl, Vietnam)

(0.00034710517506648925 : Wuxi Airport, China)

(0.000346482279433265 : Torp, Norway)

(0.00034602179043675924 : Bateen, United Arab Emirates)

(0.0003451412515251747 : Peshawar Intl, Pakistan)

(0.00034342736393917496 : Skavsta, Sweden)

(0.00034301369026522294 : Pashkovskiy, Russia)

(0.0003425370247466438 : Hammerfest Airport, Norway)

(0.00034213334384721535 : Bradley Intl, United States)

(0.0003412255263266686 : Leite Lopes, Brazil)

(0.000340773630083173 : Kilimanjaro Intl, Tanzania)

(0.00033386450174556384 : Lifou, New Caledonia)

(0.00033356214234804397 : Khomutovo, Russia)

(0.00033313148225720863 : Bodrum - Milas, Turkey)

(0.00033191746200093034 : La Tontouta, New Caledonia)

(0.0003319110762751808 : Sharjah Intl, United Arab Emirates)

(0.0003318697859156402 : Cardiff, United Kingdom)

(0.0003303260597310275 : Adi Sutjipto, Indonesia)

(0.0003289057919713861 : Dongshan, China)

(0.00032673776190361915 : Moss, Norway)

(0.00032603249416701056 : Leon M Ba, Gabon)

(0.0003248797592165487 : General Ignacio P Garcia Intl, Mexico)

(0.0003247787114856242 : Benina, Libya)

(0.00032476544812036793 : Owen Roberts Intl, Cayman Islands)

(0.00032436013099009653 : Jefman, Indonesia)

(0.000324294839674437 : Firenze, Italy)

(0.00032417375806873466 : Santa Maria Airport, Brazil)

(0.00032345363071851905 : Alfredo Vasquez Cobo, Colombia)

(0.00032260713983337023 : Pune, India)

(0.00032260090985577604 : Phnom Penh Intl, Cambodia)

(0.0003222406355328644 : Broome, Australia)

(0.0003221558206135969 : Philip S W Goldson Intl, Belize)

(0.00032214244502557003 : Ufa, Russia)

(0.0003216087825213724 : Albany Intl, United States)

(0.0003213574348782382 : Pristina, Serbia)

(0.00032004623264780547 : Maya Maya, Congo (Brazzaville))

(0.000319391485095853 : Tenerife Norte, Spain)

(0.00031937637991732466 : Ambouli International Airport, Djibouti)

(0.0003187338116495041 : Ambrosio L V Taravella, Argentina)

(0.0003173296774229546 : Billund, Denmark)

(0.0003161404294290143 : Toamasina, Madagascar)

(0.0003159582916330001 : Palm Beach Intl, United States)

(0.00031473101968025857 : Mekane Salam Airport, Ethiopia)

(0.0003137410493665555 : Del Caribe Intl Gen Santiago Marino, Venezuela)

(0.00031366112584931444 : Calicut, India)

(0.00031218545688161103 : Wewak Intl, Papua New Guinea)

(0.00031211875649275864 : Kalskag Airport, United States)

(0.00031136323147376127 : Trapani Birgi, Italy)

(0.0003110293389979699 : Deadhorse, United States)

(0.0003103137724023835 : La Mesa Intl, Honduras)

(0.00030990813038197097 : Le Raizet, Guadeloupe)

(0.00030932492439457703 : San Pedro, Belize)

(0.00030888586173031407 : Big Trout Lake Airport, Canada)

(0.0003078669194705186 : Santorini, Greece)

(0.0003077524248674431 : Zhuhai Airport, China)

(0.0003076377307787658 : Nagasaki, Japan)

(0.0003072382946997268 : Cyril E King, Virgin Islands)

(0.00030546747566848135 : Yaounde Nsimalen, Cameroon)

(0.00030534773964572577 : Boeing Fld King Co Intl, United States)

(0.0003048549619823455 : Francisco Bangoy International, Philippines)

(0.00030443217921732066 : Kuujjuarapik Airport, Canada)

(0.00030187270875767566 : Bocas Del Toro Intl, Panama)

(0.00030182399599135477 : Sultan Syarif Kasim Ii, Indonesia)

(0.0003016142036992159 : McGrath Airport, United States)

(0.00030133357515424604 : St Marys Airport, United States)

(0.000300781366538173 : Buffalo Niagara Intl, United States)

(0.0002991951669738842 : Eppley Afld, United States)

(0.0002989068592351233 : Reno Tahoe Intl, United States)

(0.0002984496568095345 : Visby, Sweden)

(0.0002984009048908654 : Wainwright Airport, United States)

(0.00029793671807648174 : Osh, Kyrgyzstan)

(0.00029763349466270896 : Cork, Ireland)

(0.00029658347036308957 : Pakuba Airport, Uganda)

(0.00029635541149127735 : Villafranca, Italy)

(0.0002931937807601629 : Lesquin, France)

(0.0002928736566173239 : Resolute Bay, Canada)

(0.00029235094665239415 : Marechal Cunha Machado Intl, Brazil)

(0.00029139377555761214 : Norsup Airport, Vanuatu)

(0.0002910366751320394 : Zamboanga Intl, Philippines)

(0.0002909493982431438 : Teniente Alejandro Velasco Astete Intl, Peru)

(0.0002901873237302752 : Lajes, Portugal)

(0.00028986971888526804 : Aktau, Kazakhstan)

(0.00028986206156096384 : Attawapiskat Airport, Canada)

(0.0002879662354933013 : Cerro Moreno Intl, Chile)

(0.00028768251283347294 : Kona Intl At Keahole, United States)

(0.0002875844073872358 : Augusto Severo, Brazil)

(0.00028750491384339034 : Caye Caulker Airport, Belize)

(0.0002873384461696826 : Rostov Na Donu, Russia)

(0.00028690208787097077 : White Mountain Airport, United States)

(0.0002857221998000214 : Santa Cruz, Bolivia)

(0.0002855769092934583 : Tuntutuliak Airport, United States)

(0.000284852453684529 : Queenstown, New Zealand)

(0.0002842782526998293 : Williams Harbour Airport, Canada)

(0.0002841302039500841 : Roschino, Russia)

(0.0002836375245112201 : Tirana Rinas, Albania)

(0.0002833360757873058 : Kish Island, Iran)

(0.000282798334486014 : Zahedan Intl, Iran)

(0.0002826929813067969 : Birmingham Intl, United States)

(0.0002808619690826359 : City Centre, Canada)

(0.0002808527978063322 : Theodore Francis Green State, United States)

(0.0002801513775936543 : Norfolk Intl, United States)

(0.00028009689543977715 : Puvirnituq Airport, Canada)

(0.00027987537444140514 : Pierre Regional Airport, United States)

(0.000279730591695589 : Gurney Airport, Papua New Guinea)

(0.00027871128746126856 : Dortmund, Germany)

(0.00027860089099761065 : Alghero, Italy)

(0.0002781073922087205 : Ndjili Intl, Congo (Kinshasa))

(0.0002764438235784377 : Sendai, Japan)

(0.0002759959056978177 : Halls Creek Airport, Australia)

(0.00027536372409126843 : Treviso, Italy)

(0.0002751599007670876 : Rosario Seaplane Base, United States)

(0.00027509702747891115 : Venetie Airport, United States)

(0.00027503926084681223 : Tbilisi, Georgia)

(0.0002748465322798954 : Dionysios Solomos, Greece)

(0.00027475064895755277 : Sandy Lake Airport, Canada)

(0.000273948890664248 : Entzheim, France)

(0.00027393620267407226 : Santiago, Spain)

(0.00027389805555613696 : Salzburg, Austria)

(0.00027300860332311194 : El Carano, Colombia)

(0.00027232280534743064 : Makkovik Airport, Canada)

(0.00027223953885079316 : Le Lamentin, Martinique)

(0.00027208935102985383 : Torino, Italy)

(0.000272054552489978 : Madang, Papua New Guinea)

(0.00027198153142986574 : Qaqortoq Heliport, Greenland)

(0.00027173874903501326 : Maraba, Brazil)

(0.00027071961850084526 : El Tepual Intl, Chile)

(0.00027050261283499525 : Freetown Lungi, Sierra Leone)

(0.0002700020263745859 : Simferopol Intl, Ukraine)

(0.0002700006213164955 : Reus, Spain)

(0.0002692781532822346 : Kabul Intl, Afghanistan)

(0.0002692690761520144 : Leipzig Halle, Germany)

(0.0002689886178746153 : Windhoek Hosea Kutako International Airport , Namibia)

(0.0002689124351855765 : Churchill, Canada)

(0.00026871942591204 : General Manuel Carlos Piar, Venezuela)

(0.00026853512691857057 : Boise Air Terminal, United States)

(0.00026847010566340043 : Gerald R Ford Intl, United States)

(0.0002677766135313884 : Chuathbaluk Airport, United States)

(0.0002676645062240971 : Zumbi Dos Palmares, Brazil)

(0.0002673190416077449 : Tefe, Brazil)

(0.00026706478577507366 : Iloilo, Philippines)

(0.00026678209191451134 : Goloson Intl, Honduras)

(0.0002658450078830925 : Maningrida Airport, Australia)

(0.0002656723792901083 : Ruby Airport, United States)

(0.00026510383116986827 : Pyrzowice, Poland)

(0.00026505558986478927 : Carrasco Intl, Uruguay)

(0.00026502783021174254 : Mineralnyye Vody, Russia)

(0.0002648786781578887 : Quanzhou Airport, China)

(0.0002648305084745762 : Scappoose Industrial Airpark, United States)

(0.0002648305084745762 : Grand Canyon West Airport, United States)

(0.0002648305084745762 : Boulder City Municipal Airport, United States)

(0.0002648305084745762 : Alto Rio Senguer Airport, Argentina)

(0.00026442268959333767 : Muskrat Dam Airport, Canada)

(0.0002641098564562325 : Qaanaaq Airport, Greenland)

(0.00026390266126885006 : Jorge Wilsterman, Bolivia)

(0.00026388872833819156 : Arviat, Canada)

(0.0002635326271215073 : Richmond Intl, United States)

(0.0002626570021791276 : Kelowna, Canada)

(0.0002625311431005161 : Poretta, France)

(0.0002624597792290597 : Hurghada Intl, Egypt)

(0.0002623447658034375 : Husein Sastranegara, Indonesia)

(0.0002622336963389211 : Gnassingbe Eyadema Intl, Togo)

(0.0002613820484076536 : Tulsa Intl, United States)

(0.0002613114725432987 : Chisinau Intl, Moldova)

(0.00026075494411720887 : Ljubljana, Slovenia)

(0.00026056160081043046 : Silvio Pettirossi Intl, Paraguay)

(0.0002598933424972267 : Jaipur, India)

(0.0002593577958392681 : Anvik Airport, United States)

(0.0002589735659280626 : Tabriz Intl, Iran)

(0.00025863785743591197 : Lamezia Terme, Italy)

(0.0002584780296462879 : Ondjiva Pereira Airport, Angola)

(0.00025794063832466316 : Aden Intl, Yemen)

(0.0002579024563294002 : Wai Sha Airport, China)

(0.0002578755960945223 : Ching Chuang Kang, Taiwan)

(0.0002568117560617378 : Exeter, United Kingdom)

(0.00025634081242981085 : El Tari, Indonesia)

(0.0002561389182719279 : Lihue, United States)

(0.0002560532012845313 : Syamsudin Noor, Indonesia)

(0.00025552809617120385 : Cunnamulla Airport, Australia)

(0.0002553758285813547 : Brunei Intl, Brunei)

(0.00025451295252522415 : Achmad Yani, Indonesia)

(0.00025441804702178703 : Kashechewan Airport, Canada)

(0.00025399497665203166 : Chevery Airport, Canada)

(0.00025396128421772816 : Kangiqsujuaq - Wakeham Bay Airport, Canada)

(0.0002537936028158128 : Greenville-Spartanburg International, United States)

(0.0002533831401509859 : Rodriguez Ballon, Peru)

(0.0002530431033074775 : Canberra, Australia)

(0.00025275400991517453 : Tucson Intl, United States)

(0.00025252904303672016 : Daniel Oduber Quiros Intl, Costa Rica)

(0.0002518956442827948 : Zadar, Croatia)

(0.0002511686066642647 : Varna, Bulgaria)

(0.0002511254217572241 : Inezgane, Morocco)

(0.0002510564607290199 : Samui, Thailand)

(0.0002508336343043879 : Strachowice, Poland)

(0.00025037515302042386 : Bern Belp, Switzerland)

(0.0002503503132810681 : Devi Ahilyabai Holkar, India)

(0.0002501687274964252 : Ordos Ejin Horo, China)

(0.0002500216611963652 : Nikolai Airport, United States)

(0.0002498645864589554 : Bearskin Lake Airport, Canada)

(0.00024967924639301265 : Kugluktuk, Canada)

(0.0002495674823133651 : Wapekeka Airport, Canada)

(0.00024897866877577344 : Kenmore Air Harbor Seaplane Base, United States)

(0.00024897191946416015 : Sturup, Sweden)

(0.00024880820898034626 : Dushanbe, Tajikistan)

(0.00024876388365936095 : Culiacan Intl, Mexico)

(0.0002484683157425893 : Pula, Croatia)

(0.00024836526641603464 : Longreach Airport, Australia)

(0.00024823317632864043 : Datadawai Airport, Indonesia)

(0.0002479410641197927 : Mikonos, Greece)

(0.00024791821929505664 : Greater Rochester Intl, United States)

(0.00024773629252553133 : Gustavo Rojas Pinilla, Colombia)

(0.0002473028331886588 : Santa Maria, Brazil)

(0.00024623696165679537 : Kulusuk, Greenland)

(0.00024558236364041405 : Syktyvkar, Russia)

(0.0002454920474416976 : Ontario Intl, United States)

(0.0002453935929292662 : Sultan Ismail, Malaysia)

(0.0002452228693436107 : Capitan Oriel Lea Plaza, Bolivia)

(0.0002450215330297124 : Goa, India)

(0.00024492557196003457 : St. Lewis (Fox Harbour) Airport, Canada)

(0.0002446293308711835 : Westchester Co, United States)

(0.0002444791833519007 : Myeik, Burma)

(0.00024435601540048437 : Heho, Burma)

(0.0002443292924299162 : Charleston Afb Intl, United States)

(0.0002443018244971742 : Dzaoudzi Pamandzi, Mayotte)

(0.0002437293690236376 : Regional De Maringa Silvio Name Junior, Brazil)

(0.00024356787733805494 : James M Cox Dayton Intl, United States)

(0.00024277083770263955 : Diego Aracena Intl, Chile)

(0.00024262961268565144 : Nuku Hiva, French Polynesia)

(0.00024262961268565144 : Hiva Oa-Atuona Airport, French Polynesia)

(0.00024230771295919882 : Mont Joli, Canada)

(0.00024219156530954638 : Licenciado Adolfo Lopez Mateos Intl, Mexico)

(0.00024187454551175021 : Toussaint Louverture Intl, Haiti)

(0.00024172666288306937 : Zanzibar, Tanzania)

(0.0002408728611281891 : Banjul Intl, Gambia)

(0.00024084673006038583 : Ten Cel Av Cesar Bombonato, Brazil)

(0.0002404887322166789 : Podgorica, Montenegro)

(0.000239604549197598 : Marshall Don Hunter Sr. Airport, United States)

(0.00023915822426053042 : Pohnpei Intl, Micronesia)

(0.0002391339446579049 : Bucholz Aaf, Marshall Islands)

(0.0002390250694030303 : Pikangikum Airport, Canada)

(0.00023823327803744866 : Anaktuvuk Pass Airport, United States)

(0.00023817127268893677 : Tin City LRRS Airport, United States)

(0.00023808908575089182 : Bora Bora, French Polynesia)

(0.00023795174774906134 : Juana Azurduy De Padilla, Bolivia)

(0.00023784347444552606 : Alta, Norway)

(0.00023784308047739345 : Victoria Inner Harbour Airport, Canada)

(0.0002378084776534026 : Berbera, Somalia)

(0.00023772319666057496 : Airport, Norway)

(0.0002373263289064081 : Balandino, Russia)

(0.0002369047620267206 : Craig Cove Airport, Vanuatu)

(0.00023688552337967962 : Guernsey, Guernsey)

(0.00023668358680975352 : Fresno Yosemite Intl, United States)

(0.0002366322795075527 : Gjoa Haven, Canada)

(0.00023610651599091732 : Zarzis, Tunisia)

(0.00023572504802990077 : Salluit Airport, Canada)

(0.00023565917312715553 : Hollis Seaplane Base, United States)

(0.00023554990911649708 : Shannon, Ireland)

(0.00023529175933077205 : Nampula, Mozambique)

(0.00023513068283531122 : Fort Mcmurray, Canada)

(0.00023507003339007219 : Mc Ghee Tyson, United States)

(0.00023501716307531802 : Presidente Peron, Argentina)

(0.0002349416864135449 : Ouvea, New Caledonia)

(0.0002349416864135449 : Tiga Airport, New Caledonia)

(0.00023441362918311478 : Sola Airport, Vanuatu)

(0.00023441362918311478 : Mota Lava Airport, Vanuatu)

(0.00023419584725016426 : Ernest A Love Fld, United States)

(0.0002339846069174895 : Launceston, Australia)

(0.00023396408535784395 : Des Moines Intl, United States)

(0.00023390224302973284 : Kotlik Airport, United States)

(0.00023389396090740526 : Sud Corse, France)

(0.00023339259284564098 : Igloolik Airport, Canada)

(0.0002328112861873047 : Senou, Mali)

(0.00023270384181774392 : La Chinita Intl, Venezuela)

(0.00023260401733155302 : Rasht, Iran)

(0.0002319247458288155 : Varanasi, India)

(0.00023146340855345225 : Rotterdam, Netherlands)

(0.00023084558205807088 : Melbourne Essendon, Australia)

(0.0002307263406661599 : Vanguardia, Colombia)

(0.00023054171639562274 : Ngorangora Airport, Solomon Islands)

(0.0002303898037946267 : Bettles, United States)

(0.00023000594961352391 : Adams Fld, United States)

(0.00022987643044336499 : Gustavus Airport, United States)

(0.0002296960546564878 : Kangirsuk Airport, Canada)

(0.00022969461200245936 : Alma Airport, Canada)

(0.0002296162712999062 : Natashquan, Canada)

(0.0002294243736753788 : Furnace Creek, United States)

(0.00022913760635808405 : Omsk, Russia)

(0.0002289052228631195 : Mornington Island Airport, Australia)

(0.00022864388561610855 : Bob Hope, United States)

(0.00022822020287807917 : Regina Intl, Canada)

(0.00022789876049490002 : Pangnirtung, Canada)

(0.0002275706012542651 : Lucknow, India)

(0.000227540387661087 : St Augustin Airport, Canada)

(0.00022720275383398655 : Ivujivik Airport, Canada)

(0.00022708362406771303 : Changzhou, China)

(0.00022692699062165647 : Frank Pais Intl, Cuba)

(0.00022619283426383903 : Elim Airport, United States)

(0.00022497010493974942 : Norman Manley Intl, Jamaica)

(0.0002248560921010554 : Katima Mulilo Airport, Namibia)

(0.00022473971399993402 : Sitka Rocky Gutierrez, United States)

(0.0002246658772186359 : Adana, Turkey)

(0.00022352711115412882 : Golovin Airport, United States)

(0.00022349749298301223 : Kununurra, Australia)

(0.00022342046241671204 : St Anthony, Canada)

(0.00022328799719174828 : Stebbins Airport, United States)

(0.00022328718381283647 : Saint Catherine, France)

(0.0002229987226800135 : Metlakatla Seaplane Base, United States)

(0.00022267396536108716 : Cataratas Intl, Brazil)

(0.0002219160929754735 : Srinagar, India)

(0.00022144701557777867 : Alice Springs, Australia)

(0.00022137930469414734 : Moosonee, Canada)

(0.00022108272248296516 : Raiatea, French Polynesia)

(0.0002208659019609921 : Birdsville Airport, Australia)

(0.00022064822516591176 : Summer Beaver Airport, Canada)

(0.00022061812352727587 : Edinburgh Waverly Station, United Kingdom)

(0.00022059920143320408 : Managua Intl, Nicaragua)

(0.00022047206348095987 : Ulukhaktok Holman, Canada)

(0.00021981500092069464 : Tamanrasset, Algeria)

(0.00021974141447507416 : Chefornak Airport, United States)

(0.00021959265140825067 : Seychelles Intl, Seychelles)

(0.00021931220788008155 : Salta, Argentina)

(0.0002188905969302956 : Wunnumin Lake Airport, Canada)

(0.0002185835047601202 : Manchester Regional Airport, United States)

(0.0002185628906142384 : Tabatinga, Brazil)

(0.00021807350921791588 : Suavanao Airport, Solomon Islands)

(0.000217946689794278 : Londrina, Brazil)

(0.00021773549033805427 : Casale, Italy)

(0.00021757833046494603 : Holy Cross Airport, United States)

(0.00021753501948603806 : M R Stefanik, Slovakia)

(0.00021675063566592887 : Flin Flon, Canada)

(0.00021671799576556693 : Qaarsut Airport, Greenland)

(0.0002165793107164446 : Taloyoak, Canada)

(0.00021653332003902174 : Charleville, Australia)

(0.00021614945618480129 : Gaua Island Airport, Vanuatu)

(0.00021577540781458343 : Deer Lake, Canada)

(0.00021550055599368908 : Ouargla, Algeria)

(0.0002152164723354685 : Grand Canyon Heliport, United States)

(0.00021489200024873514 : Chisasibi Airport, Canada)

(0.00021486248800767517 : Ondangwa Airport, Namibia)

(0.00021486248800767517 : Beppu Airport, Japan)

(0.0002147497714582342 : St. Michael Airport, United States)

(0.00021470169766508375 : Whale Cove Airport, Canada)
